protocal,count,port,flag,type,srcip,attack
6,14,51742,24,-1,-1,0
6,11,902,24,-1,-1,0
6,2,22,16,-1,-1,0
6,36,902,16,-1,-1,0
6,122,51742,16,-1,-1,0
6,1,51820,24,-1,-1,0
6,16,51742,24,-1,-1,0
6,15,902,24,-1,-1,0
6,2,22,16,-1,-1,0
6,36,902,16,-1,-1,0
6,133,51742,16,-1,-1,0
17,1,123,-1,-1,-1,0
6,1,51820,24,-1,-1,0
6,13,51742,24,-1,-1,0
17,1,46220,-1,-1,-1,0
6,2,22,16,-1,-1,0
6,340,51742,16,-1,-1,0
6,38,902,24,-1,-1,0
6,90,902,16,-1,-1,0
6,1,51820,24,-1,-1,0
6,8,51742,24,-1,-1,0
6,2,22,16,-1,-1,0
6,18,51742,16,-1,-1,0
6,39,902,24,-1,-1,0
6,1,51820,24,-1,-1,0
6,4,51742,24,-1,-1,0
6,3,51742,16,-1,-1,0
6,1,902,16,-1,-1,0
6,5,902,24,-1,-1,0
6,4,902,24,-1,-1,0
6,2,51742,16,-1,-1,0
6,249,1300,20,-1,-1,0
6,1,902,16,-1,-1,0
6,593,-1,2,-1,1,8
6,4,51820,24,-1,-1,0
6,2,1300,18,-1,-1,0
6,1,51742,24,-1,-1,0
6,2,22,16,-1,-1,0
6,522,1300,20,-1,-1,0
6,1345,-1,2,-1,1,8
6,3,902,16,-1,-1,0
6,2,51820,24,-1,-1,0
6,1,443,4,-1,-1,0
6,2,902,24,-1,-1,0
6,477,1300,20,-1,-1,0
6,1356,-1,2,-1,1,8
6,1,51820,24,-1,-1,0
6,2,902,24,-1,-1,0
6,1005,1300,20,-1,-1,0
6,1,902,16,-1,-1,0
6,1356,-1,2,-1,1,8
6,2,51820,24,-1,-1,0
6,1231,-1,2,-1,1,8
6,1,51742,16,-1,-1,0
6,459,1300,20,-1,-1,0
6,1345,-1,2,-1,1,8
6,2,902,16,-1,-1,0
17,1,5353,-1,-1,-1,0
6,1,51820,24,-1,-1,0
6,1231,-1,2,-1,1,8
6,450,1300,20,-1,-1,0
6,1,902,16,-1,-1,0
17,1,53,-1,-1,-1,0
6,1355,-1,2,-1,1,8
6,451,1300,20,-1,-1,0
17,1,53,-1,-1,-1,0
6,1313,-1,2,-1,1,8
6,484,1300,20,-1,-1,0
17,2,53,-1,-1,-1,0
6,1310,-1,2,-1,1,8
6,1323,-1,2,-1,1,8
6,491,1300,20,-1,-1,0
6,1,902,16,-1,-1,0
17,1,53,-1,-1,-1,0
6,1,51820,24,-1,-1,0
17,1,53970,-1,-1,-1,0
6,1298,-1,2,-1,1,8
6,483,1300,20,-1,-1,0
17,2,53,-1,-1,-1,0
6,462,-1,2,-1,1,8
6,525,1300,20,-1,-1,0
17,1,53,-1,-1,-1,0
6,1,-1,2,-1,1,0
17,1,54804,-1,-1,-1,0
17,1,54803,-1,-1,-1,0
6,462,-1,2,-1,1,8
6,525,1300,20,-1,-1,0
17,1,53,-1,-1,-1,0
6,1,-1,2,-1,1,0
17,1,54804,-1,-1,-1,0
17,1,54803,-1,-1,-1,0
6,462,-1,2,-1,1,8
6,525,1300,20,-1,-1,0
17,1,53,-1,-1,-1,0
6,1,-1,2,-1,1,0
17,1,54804,-1,-1,-1,0
17,1,54803,-1,-1,-1,0
6,462,-1,2,-1,1,8
6,525,1300,20,-1,-1,0
17,1,53,-1,-1,-1,0
6,1,-1,2,-1,1,0
17,1,54804,-1,-1,-1,0
17,1,54803,-1,-1,-1,0
6,462,-1,2,-1,1,8
6,525,1300,20,-1,-1,0
17,1,53,-1,-1,-1,0
6,1,-1,2,-1,1,0
17,1,54804,-1,-1,-1,0
17,1,54803,-1,-1,-1,0
6,462,-1,2,-1,1,8
6,525,1300,20,-1,-1,0
17,1,53,-1,-1,-1,0
6,1,-1,2,-1,1,0
17,1,54804,-1,-1,-1,0
17,1,54803,-1,-1,-1,0
6,462,-1,2,-1,1,8
6,525,1300,20,-1,-1,0
17,1,53,-1,-1,-1,0
6,1,-1,2,-1,1,0
17,1,54804,-1,-1,-1,0
17,1,54803,-1,-1,-1,0
6,462,-1,2,-1,1,8
